GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",1117,36,79,37,1038,53,43.9,7.3,73.4,28.9,41.6,8.1,23.4,6.6,7.6,12.1,24.6,7.1,12.6,6.2,69.6,26.4,8.3,6.2,(X),(X),(X),(X),(X),(X),100.0,3.1,100.0,34.0,100.0,3.3,85.2,6.7,65.8,30.9,86.7,7.1,4.6,3.0,19.0,25.7,3.5,3.1,2.1,3.4,0.0,34.0,2.2,3.6,4.9,5.1,0.0,34.0,5.3,5.5,0.0,3.1,0.0,34.0,0.0,3.3,3.2,2.9,15.2,21.9,2.3,2.6,0.0,3.1,0.0,34.0,0.0,3.3,8.3,4.6,15.2,21.9,7.8,4.6,81.2,7.7,65.8,30.9,82.4,8.1,82784,10587,9295,2519,83788,9680,551,90,24,23,527,90,6.4,5.0,45.8,53.5,4.6,4.6,34.7,10.7,25.0,42.3,35.1,11.1,59.0,11.5,29.2,45.3,60.3,11.8,4.1,(X),(X),(X),(X),(X)
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",1199,72,137,61,1062,82,26.4,7.2,34.3,20.7,25.4,7.4,10.0,4.9,6.6,12.0,10.5,5.3,18.4,7.1,38.0,28.6,15.9,6.9,(X),(X),(X),(X),(X),(X),97.7,3.2,83.9,25.1,99.5,1.1,83.2,7.2,62.0,28.6,86.0,7.5,0.0,2.9,0.0,22.3,0.0,3.2,0.0,2.9,0.0,22.3,0.0,3.2,5.0,3.9,0.0,22.3,5.6,4.4,0.0,2.9,0.0,22.3,0.0,3.2,9.5,5.3,21.9,21.2,7.9,6.0,2.3,3.2,16.1,25.1,0.5,1.1,19.6,5.2,35.0,23.3,17.6,6.2,73.1,6.7,48.9,29.9,76.3,7.1,63578,9828,43920,49944,64397,12040,459,95,49,36,410,97,19.0,10.7,0.0,44.0,21.2,11.9,40.3,14.1,36.7,48.5,40.7,15.3,40.7,12.5,63.3,48.5,38.0,13.4,0.8,(X),(X),(X),(X),(X)
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",2054,74,161,101,1893,127,24.8,5.0,50.3,27.4,22.6,5.1,27.2,7.2,62.7,25.1,24.2,7.3,17.7,6.2,37.3,28.4,16.1,7.1,(X),(X),(X),(X),(X),(X),98.1,2.8,100.0,19.4,98.0,3.1,65.5,8.3,60.2,26.9,65.9,8.5,14.0,6.5,26.7,26.8,12.9,6.6,0.6,0.9,0.0,19.4,0.6,0.9,5.3,3.6,0.0,19.4,5.8,3.8,0.0,1.7,0.0,19.4,0.0,1.8,12.8,5.2,13.0,20.5,12.8,5.5,1.9,2.8,0.0,19.4,2.0,3.1,22.8,6.5,18.0,26.4,23.2,6.7,58.2,8.3,42.2,24.8,59.5,8.7,70260,10790,19531,69103,72161,11264,1230,149,123,96,1107,146,4.6,4.2,23.6,34.6,2.4,2.1,41.1,10.6,76.4,34.6,37.2,11.1,54.3,10.2,0.0,24.4,60.3,10.9,2.1,(X),(X),(X),(X),(X)
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",1672,118,475,125,1197,145,33.3,6.0,41.1,15.0,30.2,8.3,22.5,7.5,29.7,16.2,19.7,8.3,35.5,8.9,58.9,16.0,26.2,9.8,(X),(X),(X),(X),(X),(X),99.3,1.0,97.7,3.5,100.0,2.9,41.0,7.3,23.8,14.3,47.9,8.7,19.7,5.9,23.4,13.5,18.3,5.9,0.0,2.1,0.0,7.1,0.0,2.9,11.8,4.3,1.9,3.2,15.8,6.2,0.0,2.1,0.0,7.1,0.0,2.9,26.7,8.8,48.6,16.6,18.0,9.9,0.7,1.0,2.3,3.5,0.0,2.9,56.2,9.0,79.4,12.2,47.0,12.6,18.7,5.7,3.4,4.0,24.7,8.1,21680,4624,15143,6346,31926,16294,801,143,261,101,540,152,19.4,9.9,41.0,21.9,8.9,8.5,55.6,11.2,44.1,20.6,61.1,16.2,25.1,12.3,14.9,18.4,30.0,15.9,3.9,(X),(X),(X),(X),(X)
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",1979,123,535,139,1444,175,23.1,4.9,34.8,11.7,18.8,6.5,50.5,7.0,50.8,13.5,50.4,10.0,30.2,7.0,51.2,14.3,22.4,7.8,(X),(X),(X),(X),(X),(X),100.0,1.8,100.0,6.3,100.0,2.4,21.6,6.0,19.4,10.8,22.4,6.9,50.1,6.1,48.6,15.5,50.6,8.2,0.0,1.8,0.0,6.3,0.0,2.4,8.3,4.2,14.6,10.9,6.0,4.0,0.0,1.8,0.0,6.3,0.0,2.4,20.0,6.8,17.4,12.8,21.0,7.3,0.0,1.8,0.0,6.3,0.0,2.4,29.6,6.4,24.9,12.9,31.3,8.1,12.2,4.1,10.5,8.9,12.9,4.9,32446,5384,15495,4575,37571,6775,1499,170,365,114,1134,192,16.0,6.1,43.6,19.5,7.1,5.0,40.4,8.7,36.2,17.8,41.8,9.7,43.6,8.6,20.3,17.3,51.1,9.9,3.8,(X),(X),(X),(X),(X)
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",407,78,165,83,242,95,6.6,9.9,16.4,23.2,0.0,13.4,72.0,14.6,77.6,25.4,68.2,19.7,45.7,19.4,66.1,24.6,31.8,22.4,(X),(X),(X),(X),(X),(X),92.6,11.6,100.0,19.0,87.6,18.3,72.7,16.5,100.0,19.0,54.1,26.4,10.1,8.0,0.0,19.0,16.9,16.4,0.0,8.2,0.0,19.0,0.0,13.4,0.0,8.2,0.0,19.0,0.0,13.4,0.0,8.2,0.0,19.0,0.0,13.4,9.8,12.4,0.0,19.0,16.5,19.5,7.4,11.6,0.0,19.0,12.4,18.3,54.8,13.9,52.7,27.4,56.2,19.4,36.1,11.4,47.3,27.4,28.5,19.0,20598,12993,14663,3745,27836,13037,330,75,165,83,165,82,16.1,17.1,32.1,27.3,0.0,19.0,33.3,14.7,39.4,24.1,27.3,18.7,50.6,17.1,28.5,22.1,72.7,18.7,10.1,(X),(X),(X),(X),(X)
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",1445,98,582,159,863,174,28.3,6.6,34.2,14.3,24.3,10.3,39.9,11.2,50.0,18.6,33.0,13.8,25.6,9.4,48.1,15.6,10.4,9.0,(X),(X),(X),(X),(X),(X),100.0,2.4,100.0,5.8,100.0,4.0,5.1,3.9,3.3,5.0,6.4,6.0,76.8,8.4,87.1,14.2,69.9,10.7,0.0,2.4,0.0,5.8,0.0,4.0,1.1,1.7,0.0,5.8,1.9,2.9,0.0,2.4,0.0,5.8,0.0,4.0,17.0,8.2,9.6,14.0,21.9,10.7,0.0,2.4,0.0,5.8,0.0,4.0,24.4,8.1,22.2,14.3,25.8,11.1,2.4,2.9,0.0,5.8,4.1,4.7,29272,4680,21019,16562,35286,3559,986,146,476,152,510,162,15.0,10.4,18.3,14.4,12.0,13.5,50.5,15.4,59.9,22.5,41.8,17.1,34.5,13.4,21.8,16.9,46.3,16.3,5.1,(X),(X),(X),(X),(X)
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",965,64,140,72,825,87,31.9,7.8,42.9,34.4,30.1,9.6,30.8,10.6,48.6,31.9,27.8,9.3,26.1,9.6,81.4,22.6,16.7,10.4,(X),(X),(X),(X),(X),(X),100.0,3.6,100.0,21.9,100.0,4.2,15.4,8.6,17.1,18.3,15.2,9.5,79.4,10.6,63.6,31.4,82.1,10.3,0.0,3.6,0.0,21.9,0.0,4.2,2.4,4.5,0.0,21.9,2.8,5.2,0.0,3.6,0.0,21.9,0.0,4.2,2.8,4.8,19.3,29.4,0.0,4.2,0.0,3.6,0.0,21.9,0.0,4.2,9.6,7.1,30.7,32.0,6.1,5.0,15.4,8.6,17.1,18.3,15.2,9.5,47183,19836,12222,7737,62813,29950,548,111,79,55,469,111,8.6,9.8,30.4,40.0,4.9,7.9,31.8,13.0,20.3,30.5,33.7,14.5,59.7,15.5,49.4,43.6,61.4,16.4,4.4,(X),(X),(X),(X),(X)
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",2294,135,580,177,1714,187,30.4,6.9,30.9,17.6,30.3,8.2,33.8,8.4,42.8,15.8,30.8,9.5,20.2,5.8,33.6,16.3,15.6,5.9,(X),(X),(X),(X),(X),(X),98.6,1.7,100.0,5.9,98.1,2.2,11.6,6.3,10.5,8.7,11.9,7.0,63.6,8.3,61.0,19.9,64.4,9.6,0.0,1.5,0.0,5.9,0.0,2.0,7.6,4.3,9.8,11.4,6.8,4.5,0.0,1.5,0.0,5.9,0.0,2.0,15.9,7.3,18.6,16.6,15.0,8.5,1.4,1.7,0.0,5.9,1.9,2.2,23.6,7.4,31.9,18.0,20.8,9.0,5.9,3.9,3.1,4.7,6.9,4.8,40188,11641,16802,12856,49054,12943,1423,204,365,157,1058,191,10.7,6.3,30.7,20.5,3.8,4.1,46.3,10.9,42.2,19.8,47.7,13.3,43.0,11.3,27.1,18.8,48.5,12.6,0.8,(X),(X),(X),(X),(X)
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",636,73,404,88,232,74,7.1,6.3,9.4,9.1,3.0,4.7,84.3,9.0,82.7,12.3,87.1,12.6,58.2,11.7,67.1,12.6,42.7,19.3,(X),(X),(X),(X),(X),(X),100.0,5.4,100.0,8.3,100.0,14.0,88.5,7.4,86.1,10.7,92.7,8.7,0.0,5.4,0.0,8.3,0.0,14.0,0.0,5.4,0.0,8.3,0.0,14.0,0.0,5.4,0.0,8.3,0.0,14.0,0.0,5.4,0.0,8.3,0.0,14.0,11.5,7.4,13.9,10.7,7.3,8.7,0.0,5.4,0.0,8.3,0.0,14.0,15.4,8.4,20.0,12.2,7.3,8.7,84.6,8.4,80.0,12.2,92.7,8.7,20750,10271,15750,11065,28929,12237,621,77,396,89,225,73,4.5,5.0,4.0,5.2,5.3,8.0,67.3,11.8,74.7,13.6,54.2,20.9,28.2,10.8,21.2,13.2,40.4,20.6,13.7,(X),(X),(X),(X),(X)
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",1327,108,382,128,945,141,21.6,6.9,20.7,11.9,21.9,8.5,49.2,10.8,53.7,18.9,47.4,12.5,30.7,8.5,64.9,17.8,16.9,9.2,(X),(X),(X),(X),(X),(X),99.3,1.2,100.0,8.7,99.0,1.6,15.1,6.3,16.8,14.3,14.4,7.9,82.7,6.7,77.7,15.0,84.7,8.1,1.1,1.8,3.9,6.8,0.0,3.6,0.0,2.6,0.0,8.7,0.0,3.6,0.0,2.6,0.0,8.7,0.0,3.6,0.5,1.2,1.6,4.3,0.0,3.6,0.7,1.2,0.0,8.7,1.0,1.6,11.6,6.6,18.1,14.9,9.0,6.8,8.0,5.3,3.7,6.1,9.7,7.2,45417,24774,9107,4907,57938,9649,893,153,232,112,661,137,17.0,8.2,46.1,28.4,6.8,7.4,37.0,10.4,43.5,29.9,34.6,12.2,46.0,11.3,10.3,13.4,58.5,12.8,2.3,(X),(X),(X),(X),(X)
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",1745,95,197,104,1548,121,26.2,5.7,5.6,8.9,28.9,6.6,21.4,6.1,32.5,21.1,20.0,6.7,21.4,7.0,51.8,26.0,17.6,7.2,(X),(X),(X),(X),(X),(X),97.2,2.2,100.0,16.2,96.9,2.5,9.9,5.8,5.6,8.9,10.5,6.4,80.2,7.0,82.7,16.8,79.8,7.2,0.7,1.2,6.1,11.1,0.0,2.2,2.9,2.2,0.0,16.2,3.3,2.6,0.0,2.0,0.0,16.2,0.0,2.2,3.6,3.0,5.6,9.5,3.3,3.2,2.8,2.2,0.0,16.2,3.1,2.5,11.2,6.1,17.3,16.8,10.4,6.6,6.5,5.2,0.0,16.2,7.4,5.8,36094,8247,13003,2561,39966,5323,820,155,75,48,745,156,5.1,4.8,56.0,35.0,0.0,4.6,32.3,12.5,20.0,28.4,33.6,13.5,62.6,12.5,24.0,26.3,66.4,13.5,2.1,(X),(X),(X),(X),(X)
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",1645,94,537,108,1108,128,30.5,6.3,46.7,14.0,22.6,6.5,28.9,6.1,43.4,15.7,21.8,7.3,33.0,7.2,61.8,12.7,19.0,7.1,(X),(X),(X),(X),(X),(X),97.9,1.8,100.0,6.3,96.9,2.6,43.9,6.6,39.1,13.1,46.2,9.8,10.6,4.6,3.0,3.8,14.3,6.7,0.0,2.1,0.0,6.3,0.0,3.1,19.0,4.7,19.9,10.4,18.6,7.0,1.7,2.8,0.0,6.3,2.5,4.1,22.7,6.5,38.0,11.6,15.3,8.8,2.1,1.8,0.0,6.3,3.1,2.6,48.6,6.5,72.8,11.7,36.9,8.8,23.2,6.3,4.3,5.2,32.3,8.9,22969,9447,12695,1907,38810,10784,987,142,406,101,581,153,19.6,8.0,38.7,17.5,6.2,6.8,38.7,10.4,41.4,17.4,36.8,14.8,41.7,10.1,20.0,11.5,57.0,14.7,0.6,(X),(X),(X),(X),(X)
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",2405,92,348,155,2057,177,22.1,6.4,29.3,20.4,20.9,6.1,37.5,6.9,58.6,20.7,34.0,7.4,16.9,6.0,50.9,21.0,11.1,6.0,(X),(X),(X),(X),(X),(X),97.2,2.8,100.0,9.6,96.7,3.3,20.4,8.5,47.1,22.3,15.8,7.8,65.6,9.5,49.1,20.8,68.4,9.2,0.5,0.9,0.0,9.6,0.6,1.0,0.5,0.9,0.0,9.6,0.6,1.1,0.0,1.4,0.0,9.6,0.0,1.7,10.2,5.9,3.7,7.3,11.3,6.7,2.8,2.8,0.0,9.6,3.3,3.3,26.5,9.1,45.7,21.7,23.3,8.8,9.0,5.3,5.2,8.2,9.7,6.0,41398,5650,18077,3098,48527,7290,1597,183,248,139,1349,204,8.1,5.2,25.8,20.7,4.8,4.3,46.3,9.2,69.0,22.5,42.1,10.3,45.6,8.5,5.2,8.5,53.1,9.4,6.4,(X),(X),(X),(X),(X)
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",1827,105,417,123,1410,124,17.4,4.9,30.7,18.0,13.5,5.6,15.9,5.2,36.0,15.9,10.0,5.6,16.0,5.8,34.1,16.3,10.6,5.6,(X),(X),(X),(X),(X),(X),98.2,1.7,97.8,3.5,98.4,2.0,77.6,6.7,76.3,13.9,77.9,7.5,6.7,3.0,10.1,8.3,5.7,3.7,0.0,1.9,0.0,8.0,0.0,2.4,3.3,3.2,0.0,8.0,4.3,4.2,0.0,1.9,0.0,8.0,0.0,2.4,10.7,4.7,11.5,10.7,10.4,5.2,1.8,1.7,2.2,3.5,1.6,2.0,39.6,6.6,79.4,14.1,27.8,6.8,52.9,7.8,15.8,13.5,63.9,8.4,57995,5994,22708,20166,63657,6243,901,150,324,115,577,129,10.1,6.5,16.7,14.5,6.4,5.9,38.4,12.3,50.3,21.9,31.7,12.9,51.5,12.0,33.0,19.1,61.9,13.4,0.5,(X),(X),(X),(X),(X)
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",2701,159,575,200,2126,240,22.1,9.2,23.0,13.1,21.9,10.5,44.4,8.1,49.2,18.8,43.0,9.8,21.8,5.7,58.8,17.5,11.8,6.1,(X),(X),(X),(X),(X),(X),99.1,1.1,100.0,5.9,98.9,1.5,20.3,7.3,9.6,8.6,23.2,8.3,60.3,8.1,73.2,15.8,56.8,9.0,0.0,1.3,0.0,5.9,0.0,1.6,5.3,2.3,3.1,5.6,5.9,2.6,0.0,1.3,0.0,5.9,0.0,1.6,13.2,5.7,14.1,13.7,13.0,7.0,0.9,1.1,0.0,5.9,1.1,1.5,25.4,6.9,24.2,17.2,25.8,8.2,13.6,4.5,7.1,7.1,15.3,5.5,38977,7371,15827,13356,44962,3877,1877,259,428,192,1449,258,12.4,7.0,25.7,19.8,8.5,6.6,42.0,9.8,54.0,21.0,38.4,10.6,45.6,9.2,20.3,15.6,53.1,11.1,3.1,(X),(X),(X),(X),(X)
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",565,64,80,48,485,74,30.6,8.7,30.0,30.8,30.7,10.4,22.8,8.7,37.5,46.0,20.4,10.0,14.7,9.7,30.0,30.8,12.2,11.2,(X),(X),(X),(X),(X),(X),94.7,5.3,62.5,46.0,100.0,7.0,90.4,5.6,32.5,41.4,100.0,7.0,0.0,6.0,0.0,33.7,0.0,7.0,0.0,6.0,0.0,33.7,0.0,7.0,0.0,6.0,0.0,33.7,0.0,7.0,0.0,6.0,0.0,33.7,0.0,7.0,4.2,5.0,30.0,30.8,0.0,7.0,5.3,5.3,37.5,46.0,0.0,7.0,23.4,10.5,30.0,30.8,22.3,11.4,71.3,9.1,32.5,41.4,77.7,11.4,64196,43255,103214,33400,54561,37433,256,72,54,31,202,74,14.1,12.9,44.4,46.3,5.9,9.6,45.3,20.4,55.6,46.3,42.6,21.3,40.6,16.5,0.0,41.9,51.5,21.8,0.0,(X),(X),(X),(X),(X)
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",2036,90,537,150,1499,165,22.1,5.7,27.6,13.4,20.1,7.5,39.0,8.1,63.7,14.1,30.2,10.0,31.8,8.1,68.0,16.5,18.9,8.0,(X),(X),(X),(X),(X),(X),100.0,1.7,100.0,6.3,100.0,2.3,5.4,3.9,11.9,10.2,3.0,3.5,78.1,6.9,56.8,17.7,85.7,7.2,3.4,4.4,0.0,6.3,4.7,6.0,0.8,1.4,3.2,5.0,0.0,2.3,0.9,1.4,3.5,5.5,0.0,2.3,11.3,5.6,24.6,15.8,6.6,5.3,0.0,1.7,0.0,6.3,0.0,2.3,16.6,5.6,35.0,17.1,9.9,5.7,1.7,1.9,2.8,4.5,1.3,2.1,32760,4584,14623,14549,39634,6802,1441,168,389,136,1052,173,7.6,5.7,16.2,15.2,4.5,4.8,43.3,11.3,42.4,22.3,43.6,14.1,49.1,11.7,41.4,22.3,51.9,14.2,6.6,(X),(X),(X),(X),(X)
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",1247,91,289,147,958,143,22.4,10.0,22.5,18.9,22.3,11.2,33.0,11.6,60.6,23.2,24.6,11.8,14.5,9.0,43.6,26.1,5.7,6.2,(X),(X),(X),(X),(X),(X),96.4,3.8,100.0,11.4,95.3,4.8,6.2,4.9,0.0,11.4,8.0,6.3,83.6,8.5,88.6,16.6,82.2,9.2,0.0,2.8,0.0,11.4,0.0,3.6,0.0,2.8,0.0,11.4,0.0,3.6,0.0,2.8,0.0,11.4,0.0,3.6,6.6,6.8,11.4,16.6,5.1,6.7,3.6,3.8,0.0,11.4,4.7,4.8,11.0,7.6,11.4,16.6,10.9,8.3,6.2,4.9,0.0,11.4,8.0,6.3,39721,7842,15149,7764,46563,14941,895,161,227,132,668,152,19.4,11.6,35.2,30.9,14.1,11.0,46.3,14.4,46.3,29.2,46.3,16.1,34.3,12.0,18.5,20.3,39.7,14.2,2.9,(X),(X),(X),(X),(X)
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",759,84,104,56,655,86,19.5,8.7,56.7,28.3,13.6,9.6,9.0,6.3,39.4,38.5,4.1,3.1,6.2,6.3,25.0,36.6,3.2,3.3,(X),(X),(X),(X),(X),(X),98.7,2.1,90.4,15.2,100.0,5.2,93.8,5.3,90.4,15.2,94.4,5.6,0.0,4.5,0.0,27.9,0.0,5.2,0.0,4.5,0.0,27.9,0.0,5.2,3.3,4.0,0.0,27.9,3.8,4.7,0.0,4.5,0.0,27.9,0.0,5.2,1.6,2.4,0.0,27.9,1.8,2.7,1.3,2.1,9.6,15.2,0.0,5.2,9.5,5.7,35.6,28.0,5.3,4.3,85.9,7.2,54.8,28.1,90.8,6.5,73021,25420,20893,2941,80139,23414,322,86,51,51,271,78,0.0,10.3,0.0,43.1,0.0,12.1,26.4,17.1,15.7,30.4,28.4,18.4,73.6,17.1,84.3,30.4,71.6,18.4,0.0,(X),(X),(X),(X),(X)
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",1380,70,279,116,1101,136,31.6,7.5,48.7,21.8,27.2,9.0,24.9,7.6,19.7,21.5,26.2,8.8,25.9,8.6,78.1,13.0,12.6,7.2,(X),(X),(X),(X),(X),(X),97.1,2.7,95.3,7.8,97.5,2.8,30.8,7.8,6.8,8.6,36.9,9.1,47.2,8.9,70.6,17.7,41.3,9.6,0.0,2.5,0.0,11.8,0.0,3.1,13.8,7.5,14.7,15.4,13.5,8.2,0.0,2.5,0.0,11.8,0.0,3.1,5.3,4.6,3.2,5.1,5.8,5.6,2.9,2.7,4.7,7.8,2.5,2.8,11.9,6.7,4.7,7.8,13.7,7.6,27.4,6.4,6.8,8.6,32.6,8.0,50500,13902,12072,5936,67760,14713,773,113,146,92,627,130,6.3,6.1,33.6,38.3,0.0,5.4,34.9,13.2,56.8,39.5,29.8,10.3,58.7,12.6,9.6,15.2,70.2,10.3,1.3,(X),(X),(X),(X),(X)
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",1594,145,106,69,1488,152,16.4,6.4,33.0,34.8,15.2,6.4,7.3,3.5,35.8,29.1,5.3,3.3,16.0,6.4,47.2,29.4,13.8,6.1,(X),(X),(X),(X),(X),(X),96.7,3.6,87.7,17.8,97.3,3.6,80.5,5.9,54.7,31.2,82.3,5.6,1.6,1.5,0.0,27.5,1.7,1.7,0.0,2.2,0.0,27.5,0.0,2.3,8.2,4.0,0.0,27.5,8.8,4.3,1.6,2.6,23.6,33.3,0.0,2.3,4.8,3.0,9.4,15.9,4.5,3.2,3.3,3.6,12.3,17.8,2.7,3.6,16.2,5.9,57.5,32.1,13.3,6.2,69.9,7.2,18.9,21.0,73.5,7.3,53278,7460,23250,41780,54889,9929,413,90,81,60,332,78,9.0,8.6,12.3,20.3,8.1,10.1,13.8,10.8,30.9,39.7,9.6,7.5,77.2,13.0,56.8,39.5,82.2,12.1,0.9,(X),(X),(X),(X),(X)
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",1480,63,264,121,1216,135,20.8,6.5,27.7,18.2,19.3,6.9,36.3,7.4,47.3,21.5,33.9,8.6,19.0,7.3,43.6,21.6,13.7,7.4,(X),(X),(X),(X),(X),(X),99.4,0.9,100.0,12.4,99.3,1.1,34.6,6.9,3.8,5.0,41.3,8.6,35.3,6.9,55.3,23.4,31.0,7.8,0.0,2.3,0.0,12.4,0.0,2.8,23.0,6.1,40.9,23.4,19.2,6.8,0.0,2.3,0.0,12.4,0.0,2.8,6.4,4.1,0.0,12.4,7.8,5.0,0.6,0.9,0.0,12.4,0.7,1.1,9.6,4.6,6.8,12.0,10.2,5.5,32.6,6.9,3.8,5.0,38.8,8.5,47639,12183,17125,6290,53636,8858,911,101,201,111,710,120,2.6,2.6,2.5,5.0,2.7,3.1,44.6,11.8,70.6,22.2,37.2,13.1,52.8,11.7,26.9,21.2,60.1,12.9,3.9,(X),(X),(X),(X),(X)
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",2165,154,831,191,1334,217,28.5,6.1,51.0,14.9,14.5,6.0,23.3,6.7,25.8,12.1,21.8,8.4,37.0,8.4,74.7,10.5,13.6,6.7,(X),(X),(X),(X),(X),(X),99.4,1.0,100.0,4.1,99.0,1.6,82.8,5.5,80.3,10.2,84.4,6.6,5.9,3.5,8.1,5.9,4.6,4.0,0.8,1.2,0.0,4.1,1.3,2.0,1.1,1.4,2.0,3.1,0.5,1.0,0.0,1.6,0.0,4.1,0.0,2.6,8.7,4.1,9.6,7.5,8.1,4.4,0.6,1.0,0.0,4.1,1.0,1.6,59.8,8.4,93.5,5.1,38.8,11.2,37.0,8.4,1.0,1.5,59.4,11.0,30417,14450,9277,656,64839,13686,1173,165,517,148,656,147,29.2,10.6,51.1,18.5,11.9,8.8,29.1,9.7,32.5,15.6,26.4,13.0,41.8,11.4,16.4,12.8,61.7,13.8,4.0,(X),(X),(X),(X),(X)
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",1128,95,524,115,604,122,35.0,6.8,40.3,12.9,30.5,9.6,36.2,8.8,45.2,13.4,28.3,13.4,53.0,9.8,78.6,10.5,30.8,13.0,(X),(X),(X),(X),(X),(X),99.4,1.0,98.7,2.2,100.0,5.6,82.8,5.5,75.0,11.3,89.6,5.9,8.0,3.2,10.5,5.0,5.8,4.5,0.0,3.1,0.0,6.5,0.0,5.6,4.3,4.3,5.2,8.0,3.5,3.7,0.0,3.1,0.0,6.5,0.0,5.6,4.3,3.3,8.0,6.7,1.2,2.0,0.6,1.0,1.3,2.2,0.0,5.6,32.4,6.5,35.5,12.7,29.6,11.1,56.9,7.4,50.0,13.2,62.9,11.7,15948,1265,10076,2019,28333,21819,648,108,311,90,337,109,10.2,8.4,13.2,14.6,7.4,7.5,62.2,13.8,58.8,19.5,65.3,18.2,27.6,11.2,28.0,16.1,27.3,17.3,2.7,(X),(X),(X),(X),(X)
