GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",1427,112,122,76,1305,136,38.1,7.6,31.1,19.9,38.8,8.7,28.8,5.6,69.7,20.1,25.0,7.2,9.9,5.4,44.3,30.2,6.7,5.0,(X),(X),(X),(X),(X),(X),96.6,2.8,100.0,23.1,96.2,3.0,79.9,5.8,57.4,27.4,82.0,5.9,0.0,2.2,0.0,23.1,0.0,2.5,0.0,2.2,0.0,23.1,0.0,2.5,9.2,3.0,28.7,26.7,7.4,3.2,0.0,2.2,0.0,23.1,0.0,2.5,7.5,3.7,13.9,18.9,6.9,3.7,3.4,2.8,0.0,23.1,3.8,3.0,11.1,4.5,22.1,25.4,10.1,4.2,77.4,5.8,49.2,28.0,80.0,5.8,72591,19320,27500,66289,74543,16890,906,115,105,71,801,131,11.9,5.8,0.0,26.1,13.5,6.6,44.5,9.6,55.2,30.3,43.1,11.0,43.6,9.2,44.8,30.3,43.4,10.3,0.0,(X),(X),(X),(X),(X)
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",1559,70,33,25,1526,77,15.0,5.5,48.5,39.9,14.3,5.6,31.9,6.8,0.0,51.6,32.6,6.9,2.1,2.6,27.3,36.0,1.5,2.5,(X),(X),(X),(X),(X),(X),97.5,2.0,72.7,36.0,98.0,1.8,71.2,7.3,24.2,31.6,72.2,7.6,11.2,5.2,21.2,35.7,11.0,5.4,0.0,2.1,0.0,51.6,0.0,2.1,8.7,4.2,0.0,51.6,8.9,4.3,0.0,2.1,0.0,51.6,0.0,2.1,6.4,4.7,27.3,46.8,5.9,4.9,2.5,2.0,27.3,36.0,2.0,1.8,16.9,4.7,54.5,45.1,16.1,4.9,61.3,7.2,24.2,31.6,62.1,7.5,104375,10206,55139,97929,104800,10815,798,125,0,89,798,125,7.9,5.4,-,**,7.9,5.4,22.6,8.1,-,**,22.6,8.1,69.5,9.1,-,**,69.5,9.1,2.6,(X),(X),(X),(X),(X)
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",1575,92,96,50,1479,95,31.4,7.2,57.3,32.0,29.7,7.1,26.9,6.2,75.0,23.8,23.8,7.0,18.3,7.8,61.5,25.5,15.6,7.8,(X),(X),(X),(X),(X),(X),100.0,2.0,100.0,28.0,100.0,2.2,85.9,6.0,54.2,31.3,88.0,5.7,0.0,2.0,0.0,28.0,0.0,2.2,1.0,1.4,15.6,21.4,0.0,2.2,11.7,5.5,17.7,20.4,11.4,5.9,0.0,2.0,0.0,28.0,0.0,2.2,1.4,1.6,12.5,25.2,0.7,1.1,0.0,2.0,0.0,28.0,0.0,2.2,5.4,3.4,28.1,29.8,3.9,2.8,82.9,7.1,54.2,31.3,84.7,7.0,71904,6879,20208,21936,75014,8265,951,115,96,50,855,113,7.7,5.2,0.0,28.0,8.5,5.8,30.3,10.3,68.8,26.6,26.0,10.9,62.0,11.2,31.3,26.6,65.5,11.9,2.5,(X),(X),(X),(X),(X)
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",1420,102,190,100,1230,112,23.7,6.7,38.9,26.3,21.3,7.3,18.8,5.0,3.2,5.3,21.2,6.1,14.2,6.5,88.4,14.1,2.8,2.4,(X),(X),(X),(X),(X),(X),97.3,2.1,100.0,15.7,96.9,2.4,75.1,8.1,37.9,25.4,80.8,8.5,8.8,4.2,33.7,25.0,5.0,3.4,0.0,2.3,0.0,15.7,0.0,2.6,3.0,3.4,0.0,15.7,3.5,3.9,0.0,2.3,0.0,15.7,0.0,2.6,10.4,6.0,28.4,30.4,7.6,6.3,2.7,2.1,0.0,15.7,3.1,2.4,18.2,6.4,42.1,28.1,14.5,7.2,67.5,8.6,24.2,21.6,74.1,9.3,79444,16745,8750,2945,86172,14689,579,108,45,44,534,106,9.7,8.6,51.1,51.1,6.2,6.0,21.6,8.8,48.9,51.1,19.3,8.3,68.7,11.4,0.0,44.2,74.5,9.9,0.0,(X),(X),(X),(X),(X)
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",1301,101,139,79,1162,122,34.6,6.7,69.1,28.0,30.5,7.0,25.5,7.3,30.9,28.0,24.9,7.6,15.4,6.2,41.7,27.6,12.3,6.5,(X),(X),(X),(X),(X),(X),99.3,1.2,93.5,12.4,100.0,2.8,85.9,5.2,84.9,19.0,86.1,5.4,0.8,1.3,0.0,20.7,0.9,1.4,0.0,2.5,0.0,20.7,0.0,2.8,8.0,3.9,8.6,13.3,7.9,3.9,0.0,2.5,0.0,20.7,0.0,2.8,4.6,3.4,0.0,20.7,5.2,3.9,0.7,1.2,6.5,12.4,0.0,2.8,10.2,5.3,6.5,12.4,10.7,5.9,79.6,6.5,84.9,19.0,78.9,7.1,49007,7256,17396,64670,51875,15689,753,104,91,62,662,113,18.9,8.3,30.8,32.5,17.2,9.3,44.2,9.8,60.4,33.4,42.0,11.5,36.9,9.7,8.8,13.8,40.8,11.5,3.7,(X),(X),(X),(X),(X)
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",1599,93,102,58,1497,101,20.3,4.3,52.9,31.2,18.1,4.8,23.1,5.2,45.1,31.3,21.6,6.0,12.4,5.5,38.2,28.5,10.6,5.6,(X),(X),(X),(X),(X),(X),97.9,1.4,92.2,11.1,98.3,1.3,73.4,6.2,61.8,27.3,74.1,6.3,11.2,3.2,8.8,14.0,11.4,3.3,0.0,2.0,0.0,26.7,0.0,2.1,8.4,4.8,10.8,19.8,8.3,4.9,0.0,2.0,0.0,26.7,0.0,2.1,4.9,3.0,10.8,16.2,4.5,3.1,2.1,1.4,7.8,11.1,1.7,1.3,12.4,4.5,33.3,30.4,11.0,4.5,66.9,6.2,47.1,30.9,68.2,6.3,63717,17142,33036,14402,72150,22172,745,130,61,47,684,132,14.1,8.7,21.3,34.1,13.5,9.2,31.9,11.1,78.7,34.1,27.8,12.0,54.0,10.0,0.0,38.0,58.8,10.7,0.0,(X),(X),(X),(X),(X)
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",752,90,133,68,619,104,48.0,11.3,74.4,20.4,42.3,10.9,20.3,8.2,33.8,25.8,17.4,9.0,22.1,7.8,40.6,22.1,18.1,9.2,(X),(X),(X),(X),(X),(X),97.5,2.7,89.5,13.2,99.2,1.5,84.3,6.7,89.5,13.2,83.2,8.4,0.0,4.2,0.0,21.5,0.0,5.1,0.0,4.2,0.0,21.5,0.0,5.1,6.8,5.1,0.0,21.5,8.2,6.2,1.7,2.8,0.0,21.5,2.1,3.4,4.7,5.9,0.0,21.5,5.7,7.0,2.5,2.7,10.5,13.2,0.8,1.5,11.4,7.1,22.6,23.9,9.0,7.7,79.4,7.4,77.4,23.9,79.8,8.0,53008,5446,52617,44324,53398,9402,478,71,93,63,385,87,24.3,9.7,18.3,21.6,25.7,11.5,35.1,15.6,37.6,31.0,34.5,16.6,40.6,15.7,44.1,34.5,39.7,16.2,2.0,(X),(X),(X),(X),(X)
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",1212,107,15,24,1197,112,11.7,5.3,0.0,76.6,11.9,5.4,33.0,8.9,0.0,76.6,33.4,9.0,9.2,5.0,100.0,76.6,8.0,5.7,(X),(X),(X),(X),(X),(X),97.2,2.6,100.0,76.6,97.2,2.7,73.1,9.6,0.0,76.6,74.0,10.1,6.4,4.5,100.0,76.6,5.3,4.1,0.0,2.6,0.0,76.6,0.0,2.7,6.9,4.6,0.0,76.6,7.0,4.7,0.0,2.6,0.0,76.6,0.0,2.7,10.7,7.1,0.0,76.6,10.9,7.1,2.8,2.6,0.0,76.6,2.8,2.7,18.6,8.1,0.0,76.6,18.8,8.1,65.3,10.2,0.0,76.6,66.1,10.5,80563,20969,-,**,81031,21784,753,120,0,89,753,120,5.2,4.0,-,**,5.2,4.0,30.4,9.3,-,**,30.4,9.3,64.4,9.4,-,**,64.4,9.4,0.0,(X),(X),(X),(X),(X)
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",1354,87,212,104,1142,132,28.1,6.7,25.9,18.9,28.5,7.4,24.3,5.8,52.4,24.1,19.1,5.9,12.4,6.8,36.3,26.0,8.0,4.5,(X),(X),(X),(X),(X),(X),96.5,4.4,82.1,22.9,99.1,1.4,77.1,7.6,66.5,23.5,79.1,7.3,1.5,1.6,0.0,14.2,1.8,1.9,0.0,2.4,0.0,14.2,0.0,2.8,11.0,5.6,9.4,14.8,11.3,5.7,0.0,2.4,0.0,14.2,0.0,2.8,6.9,4.0,6.1,9.6,7.0,4.6,3.5,4.4,17.9,22.9,0.9,1.4,19.8,9.4,23.1,23.7,19.2,9.3,64.9,8.6,49.5,24.3,67.8,8.9,52424,10490,22778,10010,57143,7526,776,89,120,77,656,126,17.7,10.7,60.0,36.1,9.9,6.6,30.7,9.9,40.0,36.1,29.0,10.9,51.7,12.4,0.0,23.4,61.1,11.1,0.0,(X),(X),(X),(X),(X)
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",1504,109,149,89,1355,123,18.1,5.5,41.6,28.8,15.5,5.7,24.1,7.0,41.6,30.6,22.2,6.8,15.7,7.6,59.1,30.3,10.9,7.0,(X),(X),(X),(X),(X),(X),96.5,3.5,100.0,19.5,96.1,3.8,53.5,9.1,37.6,29.9,55.3,9.3,6.6,4.6,0.0,19.5,7.4,5.1,0.0,2.1,0.0,19.5,0.0,2.4,7.9,4.7,6.0,11.4,8.1,5.1,0.0,2.1,0.0,19.5,0.0,2.4,28.4,7.1,56.4,29.1,25.3,7.1,3.5,3.5,0.0,19.5,3.9,3.8,40.7,7.5,70.5,28.7,37.4,8.0,44.2,7.8,23.5,27.4,46.5,8.1,56083,8669,9438,18184,61076,11417,809,143,80,71,729,142,14.1,10.7,35.0,47.2,11.8,10.1,31.4,11.1,22.5,35.5,32.4,11.3,54.5,11.9,42.5,48.8,55.8,12.5,4.4,(X),(X),(X),(X),(X)
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",1639,122,225,100,1414,126,20.6,6.3,50.7,18.9,15.8,7.1,25.0,5.7,21.3,17.0,25.6,6.7,21.7,6.0,87.1,14.1,11.2,5.3,(X),(X),(X),(X),(X),(X),98.0,2.2,92.0,13.1,98.9,1.3,63.5,7.9,50.7,24.2,65.5,9.1,9.1,5.2,17.3,18.7,7.8,5.5,0.6,1.0,0.0,13.4,0.7,1.2,2.8,1.8,0.0,13.4,3.3,2.0,0.0,2.0,0.0,13.4,0.0,2.3,22.0,6.8,24.0,27.4,21.7,6.6,2.0,2.2,8.0,13.1,1.1,1.3,35.3,7.8,42.2,28.9,34.2,7.9,52.7,8.3,40.4,23.5,54.6,9.5,47880,10963,13347,4893,55833,12503,767,161,118,59,649,162,17.6,10.9,43.2,30.0,12.9,11.8,25.2,10.8,24.6,22.3,25.3,11.9,57.2,13.2,32.2,30.7,61.8,15.1,6.5,(X),(X),(X),(X),(X)
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",830,76,88,79,742,96,10.2,6.1,11.4,22.6,10.1,6.4,28.4,11.1,88.6,22.6,21.3,8.4,9.8,7.5,50.0,48.5,5.0,4.2,(X),(X),(X),(X),(X),(X),93.5,6.9,100.0,29.9,92.7,7.6,73.7,11.6,64.8,46.8,74.8,11.4,0.0,3.8,0.0,29.9,0.0,4.3,0.0,3.8,0.0,29.9,0.0,4.3,1.3,2.6,0.0,29.9,1.5,2.9,0.0,3.8,0.0,29.9,0.0,4.3,18.4,9.0,35.2,46.8,16.4,7.7,6.5,6.9,0.0,29.9,7.3,7.6,29.8,10.6,100.0,29.9,21.4,7.6,62.4,11.8,0.0,29.9,69.8,10.8,65000,10156,31250,63603,68000,10346,454,128,78,78,376,99,3.3,4.7,0.0,32.7,4.0,5.8,25.3,13.6,0.0,32.7,30.6,16.3,71.4,13.1,100.0,32.7,65.4,15.9,0.0,(X),(X),(X),(X),(X)
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",487,47,4,6,483,47,40.5,11.5,100.0,100.0,40.0,11.4,40.2,8.1,0.0,100.0,40.6,8.0,3.3,3.4,0.0,100.0,3.3,3.5,(X),(X),(X),(X),(X),(X),100.0,6.5,100.0,100.0,100.0,6.5,100.0,6.5,100.0,100.0,100.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,0.0,6.5,0.0,100.0,0.0,6.5,1.6,2.4,0.0,100.0,1.7,2.5,98.4,2.4,100.0,100.0,98.3,2.5,85664,19630,-,**,85820,19517,346,67,0,89,346,67,7.2,6.1,-,**,7.2,6.1,39.9,19.3,-,**,39.9,19.3,52.9,18.4,-,**,52.9,18.4,0.0,(X),(X),(X),(X),(X)
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",2198,124,78,56,2120,140,21.6,5.7,82.1,27.2,19.3,5.8,23.8,5.2,9.0,16.1,24.4,5.3,10.2,6.3,34.6,44.1,9.3,6.3,(X),(X),(X),(X),(X),(X),100.0,1.5,100.0,32.7,100.0,1.5,77.0,6.6,24.4,33.5,79.0,7.1,4.5,3.9,19.2,30.8,4.0,3.8,0.0,1.5,0.0,32.7,0.0,1.5,5.3,4.0,17.9,27.2,4.8,4.1,0.0,1.5,0.0,32.7,0.0,1.5,13.1,6.6,38.5,50.9,12.2,6.6,0.0,1.5,0.0,32.7,0.0,1.5,20.8,6.3,82.1,27.2,18.6,6.6,70.0,6.7,0.0,32.7,72.6,7.4,94146,24666,14000,8011,104531,27223,981,161,7,12,974,163,5.9,6.6,0.0,100.0,6.0,6.6,23.4,11.0,100.0,100.0,22.9,11.0,70.6,12.7,0.0,100.0,71.1,12.7,0.0,(X),(X),(X),(X),(X)
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",626,88,14,14,612,91,50.5,13.3,35.7,51.3,50.8,13.7,25.7,12.5,28.6,49.8,25.7,12.9,10.1,7.3,0.0,79.3,10.3,7.5,(X),(X),(X),(X),(X),(X),100.0,5.1,100.0,79.3,100.0,5.2,94.6,5.5,71.4,49.8,95.1,5.4,0.0,5.1,0.0,79.3,0.0,5.2,0.0,5.1,0.0,79.3,0.0,5.2,5.4,5.5,28.6,49.8,4.9,5.4,0.0,5.1,0.0,79.3,0.0,5.2,0.0,5.1,0.0,79.3,0.0,5.2,0.0,5.1,0.0,79.3,0.0,5.2,1.1,1.8,0.0,79.3,1.1,1.8,93.5,5.7,71.4,49.8,94.0,5.7,71944,22732,58500,199526,72222,23469,525,95,9,11,516,99,22.9,10.5,0.0,98.9,23.3,10.8,13.9,7.7,55.6,55.6,13.2,7.6,63.2,13.1,44.4,55.6,63.6,13.3,0.0,(X),(X),(X),(X),(X)
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",1573,106,41,41,1532,112,16.8,4.9,0.0,46.3,17.3,5.0,28.2,7.2,0.0,46.3,29.0,7.5,3.6,2.3,0.0,46.3,3.7,2.4,(X),(X),(X),(X),(X),(X),97.2,1.7,100.0,46.3,97.1,1.8,80.7,6.9,48.8,49.7,81.6,7.2,3.5,3.8,0.0,46.3,3.6,4.0,0.0,2.0,0.0,46.3,0.0,2.1,4.0,2.7,0.0,46.3,4.1,2.8,0.0,2.0,0.0,46.3,0.0,2.1,9.0,5.7,51.2,49.7,7.8,6.1,2.8,1.7,0.0,46.3,2.9,1.8,9.3,4.3,100.0,46.3,6.9,4.3,77.7,7.1,0.0,46.3,79.8,7.3,109859,13819,52560,72781,114018,13054,876,162,31,35,845,163,0.9,1.5,0.0,53.3,0.9,1.5,36.8,10.5,100.0,53.3,34.4,10.9,62.3,10.3,0.0,53.3,64.6,10.7,0.4,(X),(X),(X),(X),(X)
1400000US36047015200,36047015200,"Census Tract 152, Kings County, New York",881,57,21,22,860,62,36.8,8.8,100.0,64.7,35.2,8.8,24.6,7.0,0.0,64.7,25.2,7.2,6.6,4.7,28.6,45.3,6.0,4.7,(X),(X),(X),(X),(X),(X),100.0,3.6,100.0,64.7,100.0,3.7,79.0,7.4,0.0,64.7,80.9,7.2,0.9,1.3,0.0,64.7,0.9,1.4,0.0,3.6,0.0,64.7,0.0,3.7,19.1,7.1,100.0,64.7,17.1,6.9,0.0,3.6,0.0,64.7,0.0,3.7,1.0,1.7,0.0,64.7,1.0,1.7,0.0,3.6,0.0,64.7,0.0,3.7,8.7,4.9,0.0,64.7,9.0,5.1,72.2,7.6,0.0,64.7,74.0,7.4,59399,12194,14375,133275,59471,12151,703,90,15,19,688,94,22.2,8.7,0.0,76.6,22.7,8.8,19.8,9.2,60.0,55.7,18.9,9.1,58.0,10.6,40.0,55.7,58.4,10.8,1.1,(X),(X),(X),(X),(X)
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",1204,127,20,30,1184,129,17.2,6.1,0.0,66.3,17.5,6.3,28.9,9.2,0.0,66.3,29.4,9.3,3.1,3.3,100.0,66.3,1.4,2.3,(X),(X),(X),(X),(X),(X),95.6,4.1,100.0,66.3,95.5,4.2,81.9,8.1,100.0,66.3,81.6,8.3,4.7,4.6,0.0,66.3,4.7,4.6,1.7,2.7,0.0,66.3,1.8,2.7,7.3,4.9,0.0,66.3,7.4,5.0,0.0,2.7,0.0,66.3,0.0,2.7,0.0,2.7,0.0,66.3,0.0,2.7,4.4,4.1,0.0,66.3,4.5,4.2,11.8,6.3,0.0,66.3,12.0,6.4,73.3,9.1,100.0,66.3,72.9,9.2,104432,33006,-,**,105000,38284,749,113,0,89,749,113,12.0,6.4,-,**,12.0,6.4,17.5,9.2,-,**,17.5,9.2,70.5,11.2,-,**,70.5,11.2,0.0,(X),(X),(X),(X),(X)
1400000US36047015400,36047015400,"Census Tract 154, Kings County, New York",0,89,0,89,0,89,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,89,0,89,0,89,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X)
1400000US36047015500,36047015500,"Census Tract 155, Kings County, New York",1444,87,7,11,1437,88,19.3,5.1,100.0,100.0,18.9,5.1,40.4,6.9,0.0,100.0,40.6,6.9,4.0,2.0,0.0,100.0,4.0,2.0,(X),(X),(X),(X),(X),(X),98.5,1.7,100.0,100.0,98.5,1.8,88.0,4.8,100.0,100.0,88.0,4.8,3.0,2.3,0.0,100.0,3.0,2.3,0.8,1.3,0.0,100.0,0.8,1.3,5.8,3.3,0.0,100.0,5.8,3.3,0.0,2.2,0.0,100.0,0.0,2.2,0.8,1.3,0.0,100.0,0.8,1.3,1.5,1.7,0.0,100.0,1.5,1.8,5.7,3.3,0.0,100.0,5.8,3.3,83.9,5.0,100.0,100.0,83.9,5.0,104375,10532,-,**,104176,11102,975,117,7,11,968,119,2.8,2.5,0.0,100.0,2.8,2.5,17.2,7.3,0.0,100.0,17.4,7.4,80.0,7.6,100.0,100.0,79.9,7.7,0.5,(X),(X),(X),(X),(X)
1400000US36047015700,36047015700,"Census Tract 157, Kings County, New York",1947,137,0,89,1947,137,29.7,6.7,-,**,29.7,6.7,21.9,6.3,-,**,21.9,6.3,7.3,4.6,-,**,7.3,4.6,(X),(X),(X),(X),(X),(X),100.0,1.7,-,**,100.0,1.7,87.4,5.5,-,**,87.4,5.5,6.0,4.0,-,**,6.0,4.0,0.0,1.7,-,**,0.0,1.7,4.9,3.5,-,**,4.9,3.5,0.0,1.7,-,**,0.0,1.7,1.7,2.7,-,**,1.7,2.7,0.0,1.7,-,**,0.0,1.7,4.6,3.5,-,**,4.6,3.5,85.2,5.9,-,**,85.2,5.9,119076,13498,-,**,119076,13498,1043,138,0,89,1043,138,8.6,7.3,-,**,8.6,7.3,14.9,6.9,-,**,14.9,6.9,76.5,9.7,-,**,76.5,9.7,1.7,(X),(X),(X),(X),(X)
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",2707,182,80,66,2627,189,28.3,5.7,66.3,36.1,27.2,5.9,23.2,6.1,50.0,34.3,22.4,6.0,6.1,3.8,16.3,23.4,5.8,3.8,(X),(X),(X),(X),(X),(X),95.9,3.5,85.0,28.2,96.3,3.4,74.5,6.2,53.8,39.3,75.2,6.1,10.5,4.5,31.3,30.1,9.9,4.6,1.4,1.3,0.0,32.1,1.4,1.3,6.1,3.4,0.0,32.1,6.3,3.5,0.0,1.2,0.0,32.1,0.0,1.2,3.3,3.4,0.0,32.1,3.4,3.5,4.1,3.5,15.0,28.2,3.7,3.4,9.1,4.9,35.0,40.3,8.3,4.9,69.9,5.8,18.8,26.4,71.5,5.8,109329,15569,45000,47087,111138,18331,1211,211,40,49,1171,211,1.7,2.0,0.0,46.9,1.8,2.1,21.4,8.1,70.0,61.0,19.7,8.2,76.9,8.5,30.0,61.0,78.5,8.6,2.0,(X),(X),(X),(X),(X)
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",1815,91,182,95,1633,126,26.4,5.5,32.4,19.4,25.7,5.8,27.7,6.1,67.6,19.0,23.3,6.7,15.2,5.8,47.3,29.6,11.6,5.2,(X),(X),(X),(X),(X),(X),95.8,3.2,95.1,8.5,95.8,3.4,67.9,6.5,56.6,30.9,69.1,7.2,5.3,4.0,0.0,16.3,5.9,4.4,0.0,1.8,0.0,16.3,0.0,2.0,16.9,5.1,17.0,19.6,16.9,5.2,0.0,1.8,0.0,16.3,0.0,2.0,5.7,4.0,21.4,27.4,3.9,3.7,4.2,3.2,4.9,8.5,4.2,3.4,23.6,7.1,45.6,25.4,21.2,7.6,53.7,6.2,32.4,19.0,56.0,7.1,55893,8295,19545,63957,56556,7535,918,142,143,84,775,142,13.1,8.0,32.9,34.8,9.4,7.0,45.2,11.7,53.8,32.8,43.6,12.1,41.7,10.9,13.3,22.7,47.0,11.7,6.3,(X),(X),(X),(X),(X)
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",1402,106,47,42,1355,111,24.3,6.0,78.7,34.9,22.4,5.5,14.9,5.3,0.0,43.3,15.4,5.5,4.1,3.5,0.0,43.3,4.2,3.6,(X),(X),(X),(X),(X),(X),96.3,3.1,100.0,43.3,96.2,3.2,59.9,8.6,36.2,43.8,60.7,8.7,22.6,6.3,48.9,50.3,21.7,6.3,0.6,1.0,0.0,43.3,0.7,1.1,8.2,4.7,0.0,43.3,8.5,4.9,0.0,2.3,0.0,43.3,0.0,2.4,4.9,3.0,14.9,31.0,4.6,3.2,3.7,3.1,0.0,43.3,3.8,3.2,12.2,5.1,51.1,50.3,10.8,5.1,55.0,8.6,0.0,43.3,56.9,8.9,99333,12760,28207,12986,101292,14935,654,130,7,12,647,130,6.9,5.9,0.0,100.0,7.0,5.9,25.5,11.0,0.0,100.0,25.8,11.2,67.6,11.2,100.0,100.0,67.2,11.4,2.7,(X),(X),(X),(X),(X)
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",1037,76,66,55,971,80,22.8,8.1,10.6,17.1,23.6,8.5,35.3,8.5,78.8,27.5,32.3,8.9,2.2,2.1,21.2,27.5,0.9,1.5,(X),(X),(X),(X),(X),(X),100.0,3.1,100.0,36.3,100.0,3.3,74.1,9.1,21.2,27.5,77.7,8.5,5.9,4.6,0.0,36.3,6.3,4.9,0.0,3.1,0.0,36.3,0.0,3.3,9.9,5.1,22.7,47.7,9.1,4.6,1.9,4.1,0.0,36.3,2.1,4.4,8.2,7.0,56.1,56.1,4.9,4.0,0.0,3.1,0.0,36.3,0.0,3.3,10.9,7.3,56.1,56.1,7.8,4.7,72.3,9.0,21.2,27.5,75.8,8.4,84531,18582,38784,20231,88479,12173,614,97,52,53,562,96,1.5,1.7,0.0,41.1,1.6,1.9,51.8,14.1,71.2,68.0,50.0,13.3,46.7,14.2,28.8,68.0,48.4,13.5,1.4,(X),(X),(X),(X),(X)
